id,jogo_id,zona_baliza_id,zona_baliza_nome,distancia_remate_m,velocidade_remate_kmh,tipo_remate,posicao_ofensiva,minuto_jogo,fase_jogo,tempo_desde_ultima_defesa_s,resultado,diferenca_golos_momento,inferioridade_numerica
1295,24,3,Superior Direita,8.4,100.1,Penetração,Pivot,15,1ºT,86,Golo,-2,False
1296,24,6,Média Direita,7.8,105.3,Suspensão,Extremo Esquerdo,22,1ºT,135,Defesa,-5,True
1297,24,1,Superior Esquerda,8.0,102.2,Suspensão,Extremo Esquerdo,56,2ºT,173,Golo,-2,False
1298,24,1,Superior Esquerda,9.4,91.8,Penetração,Lateral Esquerdo,1,1ºT,53,Defesa,0,False
1299,24,2,Superior Centro,7.8,95.5,Suspensão,Pivot,22,1ºT,110,Defesa,-4,False
1300,24,4,Média Esquerda,9.0,115.4,Rectaguarda,Extremo Esquerdo,27,1ºT,22,Defesa,4,False
1301,24,7,Inferior Esquerda,8.0,107.6,Penetração,Central,37,2ºT,93,Golo,2,True
1302,24,5,Média Centro,7.2,110.3,Rectaguarda,Extremo Esquerdo,45,2ºT,145,Defesa,0,False
1303,24,4,Média Esquerda,8.8,110.5,Apoio,Lateral Direito,3,1ºT,89,Golo,-3,False
1304,24,7,Inferior Esquerda,6.2,109.4,Rectaguarda,Extremo Esquerdo,29,1ºT,16,Golo,-3,False
1305,24,9,Inferior Direita,9.7,98.0,Rectaguarda,Central,47,2ºT,7,Golo,5,False
1306,24,3,Superior Direita,9.1,100.5,Apoio,Central,59,2ºT,107,Golo,-4,True
1307,25,9,Inferior Direita,7.5,111.3,Rectaguarda,Lateral Direito,34,2ºT,81,Defesa,5,False
1308,25,1,Superior Esquerda,7.0,107.5,7 metros,Lateral Direito,50,2ºT,34,Golo,4,False
1309,25,1,Superior Esquerda,10.2,92.9,Contra-ataque,Extremo Esquerdo,56,2ºT,131,Golo,3,False
1310,25,2,Superior Centro,8.0,99.6,Rectaguarda,Central,5,1ºT,131,Golo,3,False
1311,25,6,Média Direita,8.4,104.3,Suspensão,Pivot,46,2ºT,37,Golo,-1,False
1312,25,5,Média Centro,9.4,94.3,Apoio,Lateral Direito,8,1ºT,146,Defesa,1,False
1313,25,6,Média Direita,7.0,100.6,7 metros,Lateral Direito,43,2ºT,39,Golo,2,False
1314,25,1,Superior Esquerda,7.0,115.6,Rectaguarda,Lateral Direito,23,1ºT,105,Golo,4,False
1315,25,1,Superior Esquerda,7.0,98.3,7 metros,Lateral Esquerdo,11,1ºT,172,Golo,-5,False
1316,25,9,Inferior Direita,7.0,96.2,7 metros,Lateral Esquerdo,53,2ºT,157,Golo,-2,False
1317,25,9,Inferior Direita,8.4,112.2,Penetração,Lateral Direito,30,1ºT,10,Golo,-4,False
1318,25,5,Média Centro,8.8,108.5,Suspensão,Central,4,1ºT,7,Defesa,0,False
1319,25,4,Média Esquerda,6.5,116.1,Suspensão,Lateral Direito,32,2ºT,90,Golo,-2,False
1320,25,3,Superior Direita,6.7,107.1,Apoio,Extremo Direito,9,1ºT,156,Defesa,5,False
1321,25,7,Inferior Esquerda,9.0,91.5,Rectaguarda,Lateral Direito,12,1ºT,156,Defesa,3,False
1322,25,9,Inferior Direita,10.6,97.3,Contra-ataque,Extremo Direito,12,1ºT,60,Golo,2,False
1323,25,3,Superior Direita,7.8,114.7,Penetração,Central,50,2ºT,108,Golo,5,False
1324,25,2,Superior Centro,9.8,108.7,Apoio,Lateral Esquerdo,36,2ºT,90,Defesa,-1,False
1325,25,4,Média Esquerda,10.9,88.5,Contra-ataque,Lateral Esquerdo,20,1ºT,160,Golo,5,False
1326,25,6,Média Direita,8.5,102.0,Penetração,Pivot,36,2ºT,63,Golo,2,False
1327,25,5,Média Centro,6.2,94.2,Apoio,Extremo Direito,7,1ºT,88,Defesa,-1,False
1328,25,4,Média Esquerda,10.9,109.0,Contra-ataque,Extremo Direito,25,1ºT,147,Golo,-3,False
1329,25,6,Média Direita,8.7,99.2,Suspensão,Pivot,21,1ºT,79,Defesa,-1,False
1330,25,7,Inferior Esquerda,7.5,96.2,Penetração,Extremo Esquerdo,24,1ºT,61,Defesa,1,False
1331,25,4,Média Esquerda,8.7,112.1,Suspensão,Lateral Esquerdo,39,2ºT,127,Golo,2,False
1332,25,2,Superior Centro,9.0,106.9,Rectaguarda,Lateral Esquerdo,45,2ºT,108,Golo,0,False
1333,25,5,Média Centro,9.0,94.2,Penetração,Pivot,37,2ºT,85,Defesa,4,False
1334,25,7,Inferior Esquerda,6.2,88.9,Apoio,Pivot,50,2ºT,123,Defesa,3,False
1335,25,8,Inferior Centro,9.7,91.8,Apoio,Lateral Esquerdo,49,2ºT,115,Defesa,-4,True
1336,25,8,Inferior Centro,9.3,114.3,Suspensão,Extremo Direito,36,2ºT,120,Golo,4,True
1337,25,9,Inferior Direita,10.0,105.2,Apoio,Extremo Direito,34,2ºT,120,Defesa,2,False
1338,25,1,Superior Esquerda,6.7,113.4,Rectaguarda,Pivot,50,2ºT,28,Golo,5,False
1339,25,8,Inferior Centro,8.7,87.8,Rectaguarda,Extremo Direito,3,1ºT,152,Defesa,-1,True
1340,25,9,Inferior Direita,7.0,109.6,7 metros,Pivot,59,2ºT,156,Defesa,-1,False
1341,25,1,Superior Esquerda,9.5,115.0,Rectaguarda,Central,10,1ºT,168,Golo,0,True
1342,25,6,Média Direita,7.7,98.3,Penetração,Extremo Direito,53,2ºT,162,Defesa,-1,False
1343,25,3,Superior Direita,8.8,95.3,Contra-ataque,Extremo Direito,58,2ºT,18,Golo,-2,False
1344,25,1,Superior Esquerda,7.5,92.1,Suspensão,Pivot,3,1ºT,25,Defesa,3,False
1345,25,8,Inferior Centro,7.1,106.4,Suspensão,Pivot,33,2ºT,21,Defesa,-1,False
1346,25,6,Média Direita,7.1,96.2,Suspensão,Extremo Direito,28,1ºT,89,Defesa,-4,False
1347,25,6,Média Direita,7.0,96.7,7 metros,Extremo Direito,57,2ºT,120,Golo,0,False
1348,25,5,Média Centro,8.0,104.7,Penetração,Extremo Direito,59,2ºT,55,Defesa,5,False
1349,25,2,Superior Centro,10.8,100.4,Contra-ataque,Central,6,1ºT,63,Golo,1,False
1350,25,5,Média Centro,8.8,99.2,Contra-ataque,Lateral Esquerdo,53,2ºT,147,Defesa,-4,False
1351,25,3,Superior Direita,8.3,117.6,Penetração,Central,21,1ºT,81,Golo,3,False
1352,25,1,Superior Esquerda,7.3,90.7,Apoio,Lateral Esquerdo,58,2ºT,81,Golo,-3,False
1353,25,4,Média Esquerda,7.8,86.1,Rectaguarda,Lateral Direito,52,2ºT,154,Defesa,0,False
1354,25,4,Média Esquerda,7.0,112.9,7 metros,Extremo Direito,56,2ºT,55,Defesa,5,False
1355,26,8,Inferior Centro,8.7,98.0,Apoio,Lateral Esquerdo,51,2ºT,105,Golo,3,False
1356,26,3,Superior Direita,8.9,103.7,Suspensão,Pivot,54,2ºT,175,Defesa,5,False
1357,26,2,Superior Centro,7.8,89.4,Rectaguarda,Extremo Direito,19,1ºT,97,Golo,0,False
1358,26,7,Inferior Esquerda,7.0,109.2,Rectaguarda,Lateral Direito,44,2ºT,142,Golo,-3,True
1359,26,8,Inferior Centro,6.5,111.2,Penetração,Extremo Esquerdo,34,2ºT,69,Golo,-3,True
1360,26,9,Inferior Direita,8.3,115.8,Contra-ataque,Pivot,17,1ºT,120,Defesa,3,False
1361,26,8,Inferior Centro,8.5,108.2,Contra-ataque,Pivot,16,1ºT,50,Golo,-3,False
1362,26,4,Média Esquerda,6.4,88.0,Penetração,Central,24,1ºT,120,Defesa,-5,False
1363,26,6,Média Direita,7.0,97.7,7 metros,Extremo Direito,12,1ºT,52,Defesa,1,False
1364,26,4,Média Esquerda,7.6,85.7,Apoio,Lateral Esquerdo,26,1ºT,157,Golo,-2,False
1365,26,7,Inferior Esquerda,7.6,103.7,Suspensão,Pivot,15,1ºT,20,Defesa,-1,False
1366,26,6,Média Direita,7.0,95.7,7 metros,Central,34,2ºT,80,Defesa,4,False
1367,26,6,Média Direita,7.2,86.1,Rectaguarda,Pivot,51,2ºT,110,Defesa,1,False
1368,26,7,Inferior Esquerda,6.8,104.6,Apoio,Pivot,1,1ºT,53,Defesa,5,False
1369,26,5,Média Centro,6.1,102.0,Apoio,Lateral Direito,32,2ºT,59,Golo,-4,False
1370,26,3,Superior Direita,7.0,107.5,7 metros,Lateral Esquerdo,34,2ºT,38,Golo,-3,False
1371,26,5,Média Centro,7.9,86.2,Penetração,Central,3,1ºT,164,Golo,-4,False
1372,26,6,Média Direita,6.3,90.8,Apoio,Pivot,58,2ºT,150,Golo,4,False
1373,26,9,Inferior Direita,9.1,95.5,Apoio,Extremo Direito,6,1ºT,107,Defesa,-5,False
1374,26,5,Média Centro,9.2,93.8,Penetração,Lateral Direito,59,2ºT,94,Golo,-3,False
1375,26,4,Média Esquerda,8.5,106.8,Apoio,Extremo Direito,26,1ºT,171,Golo,1,False
1376,26,4,Média Esquerda,8.6,87.4,Suspensão,Pivot,11,1ºT,33,Defesa,-4,False
1377,26,7,Inferior Esquerda,6.8,94.5,Rectaguarda,Extremo Direito,20,1ºT,124,Golo,-3,False
1378,26,3,Superior Direita,7.0,95.4,7 metros,Lateral Esquerdo,18,1ºT,84,Golo,0,False
1379,26,6,Média Direita,7.1,115.3,Suspensão,Lateral Direito,52,2ºT,102,Golo,-5,True
1380,26,4,Média Esquerda,6.6,105.3,Penetração,Lateral Direito,35,2ºT,73,Defesa,-5,False
1381,26,5,Média Centro,9.8,87.6,Rectaguarda,Extremo Direito,11,1ºT,30,Golo,4,False
1382,26,3,Superior Direita,7.3,103.6,Suspensão,Lateral Esquerdo,50,2ºT,153,Defesa,-1,False
1383,26,8,Inferior Centro,10.8,95.8,Contra-ataque,Extremo Esquerdo,15,1ºT,148,Golo,0,False
1384,26,7,Inferior Esquerda,8.2,88.7,Contra-ataque,Lateral Esquerdo,32,2ºT,173,Golo,-2,False
1385,26,9,Inferior Direita,7.0,116.9,7 metros,Central,6,1ºT,177,Golo,0,False
1386,26,4,Média Esquerda,6.6,111.1,Penetração,Pivot,16,1ºT,136,Defesa,4,False
1387,26,7,Inferior Esquerda,9.2,106.2,Contra-ataque,Extremo Esquerdo,1,1ºT,8,Defesa,-5,False
1388,26,2,Superior Centro,6.3,88.6,Rectaguarda,Lateral Esquerdo,29,1ºT,135,Golo,-1,False
1389,26,8,Inferior Centro,6.7,96.3,Rectaguarda,Lateral Esquerdo,46,2ºT,77,Golo,5,False
1390,26,8,Inferior Centro,6.7,87.6,Penetração,Extremo Direito,34,2ºT,60,Golo,-2,True
1391,26,7,Inferior Esquerda,8.5,95.6,Contra-ataque,Lateral Direito,34,2ºT,125,Defesa,0,False
1392,26,1,Superior Esquerda,7.4,97.2,Rectaguarda,Pivot,6,1ºT,8,Defesa,3,False
1393,26,5,Média Centro,7.3,113.7,Penetração,Central,41,2ºT,36,Defesa,3,False
1394,26,8,Inferior Centro,7.0,97.7,7 metros,Lateral Esquerdo,10,1ºT,33,Golo,-1,False
1395,26,2,Superior Centro,9.8,93.5,Rectaguarda,Lateral Direito,29,1ºT,142,Defesa,4,False
1396,26,3,Superior Direita,7.2,99.4,Penetração,Lateral Esquerdo,20,1ºT,26,Golo,-1,True
1397,26,6,Média Direita,8.1,117.7,Apoio,Central,53,2ºT,83,Golo,0,False
1398,26,1,Superior Esquerda,6.2,104.2,Rectaguarda,Pivot,29,1ºT,76,Golo,5,False
1399,26,2,Superior Centro,8.4,98.1,Contra-ataque,Pivot,6,1ºT,59,Defesa,-3,False
1400,26,2,Superior Centro,6.1,99.3,Apoio,Extremo Esquerdo,24,1ºT,162,Defesa,0,False
1401,26,6,Média Direita,6.3,96.9,Penetração,Extremo Esquerdo,11,1ºT,129,Defesa,-4,True
1402,26,2,Superior Centro,7.0,97.1,7 metros,Lateral Direito,1,1ºT,133,Golo,-5,False
1403,26,9,Inferior Direita,7.4,98.4,Apoio,Pivot,46,2ºT,48,Defesa,-3,False
1404,26,6,Média Direita,8.1,104.9,Apoio,Pivot,40,2ºT,52,Golo,1,False
1405,26,1,Superior Esquerda,8.4,106.7,Suspensão,Pivot,20,1ºT,170,Golo,4,False
1406,27,8,Inferior Centro,9.4,105.2,Contra-ataque,Extremo Direito,20,1ºT,7,Golo,2,True
1407,27,3,Superior Direita,7.0,116.9,7 metros,Lateral Direito,51,2ºT,136,Defesa,5,True
1408,27,7,Inferior Esquerda,6.9,95.8,Rectaguarda,Central,50,2ºT,75,Golo,-3,False
1409,27,4,Média Esquerda,7.8,87.6,Suspensão,Extremo Esquerdo,29,1ºT,51,Golo,-2,False
1410,27,6,Média Direita,7.0,98.4,Penetração,Central,22,1ºT,44,Defesa,0,False
1411,27,1,Superior Esquerda,7.0,103.7,7 metros,Extremo Esquerdo,58,2ºT,91,Golo,5,False
1412,27,3,Superior Direita,9.8,100.3,Apoio,Lateral Esquerdo,35,2ºT,76,Defesa,4,False
1413,27,3,Superior Direita,9.2,100.2,Apoio,Central,48,2ºT,175,Defesa,-4,False
1414,27,2,Superior Centro,8.3,97.0,Apoio,Central,48,2ºT,25,Defesa,-5,False
1415,27,1,Superior Esquerda,9.9,96.2,Rectaguarda,Lateral Esquerdo,39,2ºT,93,Golo,-4,True
1416,27,7,Inferior Esquerda,7.0,91.8,7 metros,Lateral Direito,19,1ºT,75,Golo,-4,False
1417,27,8,Inferior Centro,8.0,114.6,Contra-ataque,Pivot,14,1ºT,164,Defesa,0,False
1418,27,2,Superior Centro,8.8,105.7,Suspensão,Lateral Esquerdo,60,2ºT,173,Defesa,3,False
1419,27,6,Média Direita,9.2,98.5,Suspensão,Pivot,18,1ºT,72,Golo,-1,False
1420,27,2,Superior Centro,8.5,91.9,Rectaguarda,Extremo Esquerdo,22,1ºT,101,Defesa,-2,False
1421,27,7,Inferior Esquerda,6.3,98.9,Apoio,Lateral Esquerdo,15,1ºT,178,Defesa,-5,False
1422,27,9,Inferior Direita,7.0,96.0,7 metros,Extremo Direito,2,1ºT,15,Golo,-1,False
1423,27,7,Inferior Esquerda,9.2,114.2,Apoio,Extremo Direito,40,2ºT,140,Golo,1,False
1424,27,3,Superior Direita,8.0,89.1,Contra-ataque,Extremo Direito,45,2ºT,52,Golo,-1,True
1425,27,7,Inferior Esquerda,9.8,110.2,Apoio,Central,14,1ºT,124,Defesa,-3,False
1426,27,8,Inferior Centro,8.0,96.4,Rectaguarda,Lateral Esquerdo,32,2ºT,126,Defesa,1,False
1427,27,3,Superior Direita,7.0,103.3,7 metros,Pivot,40,2ºT,103,Golo,2,False
1428,27,7,Inferior Esquerda,6.6,90.9,Rectaguarda,Extremo Esquerdo,40,2ºT,138,Golo,3,False
1429,27,5,Média Centro,9.2,114.2,Penetração,Central,34,2ºT,170,Defesa,0,False
1430,27,6,Média Direita,7.0,104.6,7 metros,Lateral Esquerdo,7,1ºT,22,Golo,4,True
1431,27,1,Superior Esquerda,6.3,111.6,Suspensão,Extremo Direito,47,2ºT,147,Defesa,2,True
1432,27,2,Superior Centro,10.2,94.3,Contra-ataque,Lateral Esquerdo,12,1ºT,7,Golo,-4,False
1433,27,2,Superior Centro,9.1,114.2,Apoio,Pivot,9,1ºT,152,Golo,-3,False
1434,27,1,Superior Esquerda,7.0,96.8,Rectaguarda,Pivot,43,2ºT,27,Golo,-1,True
1435,27,2,Superior Centro,10.3,91.7,Contra-ataque,Extremo Esquerdo,48,2ºT,72,Golo,1,False
1436,27,6,Média Direita,6.4,89.4,Apoio,Central,40,2ºT,26,Defesa,5,False
1437,27,3,Superior Direita,6.8,106.2,Suspensão,Pivot,6,1ºT,157,Golo,4,False
1438,27,5,Média Centro,8.9,88.1,Rectaguarda,Extremo Direito,50,2ºT,49,Defesa,-4,False
1439,27,8,Inferior Centro,7.4,107.9,Suspensão,Lateral Direito,12,1ºT,26,Defesa,1,False
1440,27,2,Superior Centro,6.2,104.8,Suspensão,Central,29,1ºT,8,Golo,0,False
1441,27,7,Inferior Esquerda,7.0,117.8,7 metros,Central,12,1ºT,93,Golo,-2,False
1442,27,4,Média Esquerda,8.7,94.6,Contra-ataque,Extremo Esquerdo,13,1ºT,110,Defesa,2,False
1443,27,9,Inferior Direita,9.5,86.2,Suspensão,Pivot,36,2ºT,173,Golo,-1,False
1444,27,9,Inferior Direita,7.0,96.8,7 metros,Extremo Esquerdo,34,2ºT,18,Golo,-1,False
1445,27,8,Inferior Centro,8.6,107.1,Suspensão,Pivot,12,1ºT,109,Golo,-2,False
1446,27,5,Média Centro,7.0,116.3,7 metros,Extremo Direito,30,1ºT,144,Defesa,4,False
1447,27,4,Média Esquerda,8.5,115.8,Penetração,Extremo Esquerdo,1,1ºT,100,Golo,-3,False
1448,27,4,Média Esquerda,9.3,104.6,Apoio,Lateral Esquerdo,19,1ºT,9,Golo,0,False
1449,27,9,Inferior Direita,9.3,85.2,Contra-ataque,Central,12,1ºT,14,Golo,0,False
1450,27,7,Inferior Esquerda,8.4,111.3,Suspensão,Extremo Esquerdo,39,2ºT,15,Golo,-2,False
1451,27,3,Superior Direita,8.5,93.5,Rectaguarda,Lateral Esquerdo,18,1ºT,61,Golo,-5,True
1452,27,5,Média Centro,8.5,110.3,Suspensão,Extremo Direito,42,2ºT,63,Golo,-2,False
1453,28,8,Inferior Centro,10.5,99.8,Contra-ataque,Lateral Esquerdo,30,1ºT,129,Defesa,-5,False
1454,28,6,Média Direita,8.7,103.2,Contra-ataque,Pivot,3,1ºT,16,Golo,-2,True
1455,28,5,Média Centro,7.8,94.8,Suspensão,Lateral Direito,40,2ºT,26,Defesa,-4,True
1456,28,4,Média Esquerda,7.3,86.1,Apoio,Central,34,2ºT,48,Golo,2,False
1457,28,2,Superior Centro,8.3,109.2,Apoio,Extremo Esquerdo,58,2ºT,91,Golo,-4,False
1458,28,2,Superior Centro,8.9,87.0,Contra-ataque,Lateral Esquerdo,21,1ºT,160,Defesa,-2,False
1459,28,4,Média Esquerda,8.3,90.4,Rectaguarda,Central,5,1ºT,103,Defesa,-1,False
1460,28,9,Inferior Direita,9.8,92.6,Contra-ataque,Central,26,1ºT,146,Golo,2,False
1461,28,8,Inferior Centro,11.0,104.4,Contra-ataque,Lateral Esquerdo,15,1ºT,80,Golo,1,False
1462,28,7,Inferior Esquerda,8.1,90.9,Apoio,Lateral Direito,38,2ºT,171,Defesa,3,False
1463,28,1,Superior Esquerda,11.0,101.2,Contra-ataque,Pivot,59,2ºT,36,Golo,-1,False
1464,28,7,Inferior Esquerda,8.6,100.2,Contra-ataque,Lateral Esquerdo,52,2ºT,36,Golo,3,False
1465,28,7,Inferior Esquerda,9.5,108.2,Contra-ataque,Lateral Direito,13,1ºT,45,Golo,-2,False
1466,28,3,Superior Direita,7.5,101.1,Rectaguarda,Pivot,9,1ºT,134,Defesa,3,False
1467,28,4,Média Esquerda,8.4,89.9,Apoio,Extremo Esquerdo,11,1ºT,36,Defesa,-2,False
1468,28,4,Média Esquerda,7.3,91.0,Suspensão,Extremo Direito,5,1ºT,123,Defesa,1,False
1469,28,9,Inferior Direita,7.3,109.5,Suspensão,Pivot,34,2ºT,172,Defesa,3,False
1470,28,3,Superior Direita,6.5,111.4,Suspensão,Lateral Direito,53,2ºT,52,Defesa,3,False
1471,28,9,Inferior Direita,6.2,101.7,Suspensão,Extremo Esquerdo,2,1ºT,167,Defesa,-2,False
1472,28,2,Superior Centro,9.9,111.3,Rectaguarda,Extremo Direito,49,2ºT,12,Golo,4,True
1473,28,9,Inferior Direita,7.0,107.0,7 metros,Lateral Direito,20,1ºT,95,Defesa,0,False
1474,28,1,Superior Esquerda,9.2,107.5,Contra-ataque,Central,46,2ºT,87,Golo,-4,True
1475,28,7,Inferior Esquerda,10.8,104.4,Contra-ataque,Extremo Direito,52,2ºT,7,Golo,-4,False
1476,28,3,Superior Direita,7.0,91.6,7 metros,Lateral Esquerdo,42,2ºT,144,Defesa,-2,False
1477,28,8,Inferior Centro,6.8,109.9,Penetração,Lateral Direito,42,2ºT,138,Golo,2,True
1478,28,7,Inferior Esquerda,8.2,94.2,Contra-ataque,Extremo Esquerdo,50,2ºT,33,Defesa,-1,False
1479,28,7,Inferior Esquerda,9.5,108.4,Apoio,Lateral Esquerdo,47,2ºT,75,Defesa,4,False
1480,28,1,Superior Esquerda,9.5,99.1,Suspensão,Pivot,20,1ºT,83,Golo,-4,False
1481,28,8,Inferior Centro,9.6,93.1,Suspensão,Lateral Esquerdo,25,1ºT,7,Defesa,-2,False
1482,28,3,Superior Direita,8.4,96.2,Rectaguarda,Pivot,3,1ºT,29,Defesa,-4,False
1483,28,5,Média Centro,7.1,92.8,Suspensão,Extremo Direito,10,1ºT,34,Defesa,1,True
1484,28,5,Média Centro,6.5,109.5,Penetração,Lateral Direito,15,1ºT,23,Defesa,-2,False
1485,28,7,Inferior Esquerda,7.9,104.3,Penetração,Extremo Esquerdo,36,2ºT,77,Defesa,3,False
1486,28,5,Média Centro,7.0,112.2,7 metros,Extremo Esquerdo,50,2ºT,143,Defesa,-5,False
1487,28,2,Superior Centro,7.1,86.8,Penetração,Lateral Esquerdo,40,2ºT,161,Defesa,-3,False
1488,28,3,Superior Direita,7.6,99.6,Suspensão,Central,35,2ºT,66,Defesa,1,True
1489,28,4,Média Esquerda,6.4,114.6,Suspensão,Pivot,15,1ºT,156,Golo,-1,False
1490,28,1,Superior Esquerda,8.5,92.8,Suspensão,Extremo Direito,38,2ºT,176,Golo,-5,False
1491,28,8,Inferior Centro,8.8,85.8,Suspensão,Pivot,5,1ºT,105,Defesa,5,True
1492,28,6,Média Direita,7.6,107.3,Rectaguarda,Lateral Esquerdo,9,1ºT,166,Golo,5,False
1493,28,5,Média Centro,10.9,92.5,Contra-ataque,Pivot,19,1ºT,145,Defesa,0,False
1494,28,7,Inferior Esquerda,9.0,101.9,Contra-ataque,Lateral Direito,20,1ºT,156,Defesa,-5,False
1495,28,6,Média Direita,7.0,109.1,7 metros,Extremo Direito,1,1ºT,172,Defesa,-2,False
1496,28,5,Média Centro,7.0,113.9,7 metros,Extremo Direito,32,2ºT,46,Golo,2,False
1497,28,3,Superior Direita,7.5,105.7,Apoio,Central,26,1ºT,41,Defesa,3,False
1498,28,1,Superior Esquerda,8.8,86.4,Contra-ataque,Extremo Esquerdo,5,1ºT,32,Golo,0,False
1499,28,2,Superior Centro,8.8,96.5,Penetração,Lateral Esquerdo,20,1ºT,158,Golo,-2,False
1500,28,1,Superior Esquerda,9.9,116.0,Rectaguarda,Lateral Direito,14,1ºT,78,Defesa,4,False
1501,28,6,Média Direita,9.3,101.8,Apoio,Lateral Direito,36,2ºT,174,Defesa,-3,False
1502,28,7,Inferior Esquerda,7.9,85.2,Suspensão,Central,24,1ºT,114,Golo,-1,True
1503,28,3,Superior Direita,7.5,106.9,Penetração,Extremo Direito,39,2ºT,81,Defesa,-5,False
1504,28,4,Média Esquerda,8.4,110.4,Suspensão,Pivot,2,1ºT,18,Defesa,-3,False
1505,28,4,Média Esquerda,8.7,95.5,Contra-ataque,Lateral Direito,42,2ºT,72,Golo,-3,False
1506,28,2,Superior Centro,9.3,116.8,Apoio,Pivot,43,2ºT,21,Golo,-5,False
1507,28,5,Média Centro,8.5,113.2,Penetração,Pivot,42,2ºT,11,Defesa,2,False
1508,28,3,Superior Direita,7.0,112.0,7 metros,Central,58,2ºT,104,Defesa,0,False
1509,28,6,Média Direita,10.6,86.1,Contra-ataque,Pivot,39,2ºT,109,Golo,-4,False
1510,28,1,Superior Esquerda,11.0,111.2,Contra-ataque,Pivot,47,2ºT,36,Golo,0,False
1511,29,7,Inferior Esquerda,7.0,101.5,7 metros,Extremo Esquerdo,53,2ºT,122,Golo,-2,False
1512,29,4,Média Esquerda,7.3,108.4,Rectaguarda,Central,50,2ºT,18,Defesa,4,False
1513,29,8,Inferior Centro,7.8,100.5,Suspensão,Central,39,2ºT,21,Defesa,5,False
1514,29,5,Média Centro,6.1,114.8,Rectaguarda,Extremo Direito,54,2ºT,92,Golo,-3,False
1515,29,9,Inferior Direita,9.9,107.4,Rectaguarda,Lateral Esquerdo,43,2ºT,120,Golo,-1,False
1516,29,7,Inferior Esquerda,8.7,114.0,Suspensão,Lateral Esquerdo,12,1ºT,114,Defesa,0,False
1517,29,9,Inferior Direita,8.3,112.7,Contra-ataque,Lateral Direito,8,1ºT,104,Defesa,-5,False
1518,29,6,Média Direita,7.0,101.8,7 metros,Lateral Esquerdo,19,1ºT,79,Golo,-4,False
1519,29,1,Superior Esquerda,7.0,99.9,7 metros,Lateral Direito,23,1ºT,96,Golo,4,False
1520,29,7,Inferior Esquerda,7.8,94.5,Penetração,Pivot,11,1ºT,139,Defesa,4,True
1521,29,7,Inferior Esquerda,9.8,115.1,Penetração,Lateral Direito,57,2ºT,28,Golo,3,False
1522,29,5,Média Centro,7.4,117.0,Apoio,Pivot,23,1ºT,89,Defesa,-3,False
1523,29,1,Superior Esquerda,7.2,117.2,Apoio,Extremo Direito,35,2ºT,100,Golo,-3,False
1524,29,1,Superior Esquerda,7.5,96.8,Suspensão,Lateral Direito,34,2ºT,139,Golo,5,False
1525,29,2,Superior Centro,6.0,99.2,Suspensão,Lateral Esquerdo,53,2ºT,166,Defesa,5,False
1526,29,8,Inferior Centro,7.0,105.1,7 metros,Pivot,25,1ºT,52,Golo,-2,False
1527,29,8,Inferior Centro,9.4,92.9,Apoio,Extremo Esquerdo,2,1ºT,155,Defesa,-4,False
1528,29,3,Superior Direita,9.4,115.2,Rectaguarda,Lateral Esquerdo,46,2ºT,43,Golo,-1,True
1529,29,4,Média Esquerda,7.0,96.1,7 metros,Extremo Direito,33,2ºT,126,Golo,0,False
1530,29,3,Superior Direita,6.7,91.6,Apoio,Extremo Direito,49,2ºT,17,Defesa,-2,False
1531,29,4,Média Esquerda,9.0,105.4,Contra-ataque,Central,58,2ºT,85,Golo,-2,True
1532,29,4,Média Esquerda,9.4,99.7,Apoio,Extremo Esquerdo,28,1ºT,20,Defesa,1,False
1533,29,1,Superior Esquerda,7.9,103.8,Rectaguarda,Extremo Esquerdo,31,2ºT,48,Golo,-3,False
1534,29,2,Superior Centro,6.8,88.7,Penetração,Lateral Direito,48,2ºT,133,Defesa,4,False
1535,29,3,Superior Direita,9.8,94.8,Contra-ataque,Pivot,18,1ºT,148,Golo,-1,True
1536,29,3,Superior Direita,6.7,117.6,Penetração,Lateral Esquerdo,35,2ºT,59,Golo,0,False
1537,29,7,Inferior Esquerda,9.1,86.1,Suspensão,Pivot,57,2ºT,23,Golo,2,False
1538,29,4,Média Esquerda,9.0,89.7,Apoio,Lateral Direito,21,1ºT,112,Defesa,3,False
1539,29,3,Superior Direita,8.4,111.6,Contra-ataque,Central,34,2ºT,152,Golo,-4,False
1540,29,3,Superior Direita,7.8,107.6,Rectaguarda,Central,17,1ºT,114,Golo,4,False
1541,29,2,Superior Centro,7.7,85.9,Suspensão,Extremo Direito,57,2ºT,128,Golo,4,False
1542,29,8,Inferior Centro,9.8,110.4,Contra-ataque,Central,13,1ºT,166,Golo,4,False
1543,29,4,Média Esquerda,8.1,114.8,Rectaguarda,Central,39,2ºT,173,Defesa,2,False
1544,29,8,Inferior Centro,8.0,103.6,Rectaguarda,Extremo Esquerdo,24,1ºT,145,Golo,1,False
1545,29,5,Média Centro,8.6,107.8,Suspensão,Lateral Esquerdo,47,2ºT,64,Defesa,1,True
1546,29,7,Inferior Esquerda,8.0,108.9,Suspensão,Lateral Esquerdo,51,2ºT,16,Golo,1,True
1547,29,7,Inferior Esquerda,9.3,98.5,Rectaguarda,Pivot,51,2ºT,67,Golo,4,False
1548,29,1,Superior Esquerda,11.0,89.0,Contra-ataque,Pivot,19,1ºT,11,Defesa,-3,False
